Producto_ID,NombreProducto,product_shortname,cluster
36498,Besos de Nuez 1kg GBI 36498,Besos de Nuez 1kg,14
36501,Pan Deli Avena 6p 440g TAB BIM 36501,Pan Deli Avena 6p 440g,1
36502,Sand Clasico Multigrano Det 91g LON 36502,Sand Clasico Multigrano Det 91g,1
36503,Sand Clasico Dob Fibra Det 98g LON 36503,Sand Clasico Dob Fibra Det 98g,1
36524,Tortilla Consumos 24p 577g MTA TR 36524,Tortilla Consumos 24p 577g,8
36529,Triki Trakes 8p 69g Prom CU MLA 36529,Triki Trakes 8p 69g,7
36530,Mantecadas 8p 250g ME CU BIM 36530,Mantecadas 8p 250g,14
36531,Donas Azucar 8p 210g ME CU BIM 36531,Donas Azucar 8p 210g,25
36532,Pastisetas MG 75g CR2 SUA 36532,Pastisetas MG 75g CR2,24
36533,Duo Nito 124g BIM 36533,Duo Nito 124g,25
36534,Duo Nito 124g MTB BIM 36534,Duo Nito 124g,25
36535,Duo Nito 124g TAB BIM 36535,Duo Nito 124g,25
36536,Napi Duo 2p 50g MLA 36536,Napi Duo 2p 50g,25
36537,Napi Duo 2p 50g MTB MLA 36537,Napi Duo 2p 50g,25
36538,Napi Duo 2p 50g TAB MLA 36538,Napi Duo 2p 50g,25
36539,Pan Integral 680g CU BIM 36539,Pan Integral 680g,1
36544,Roles Canela 3p 180g Prom BIM 36544,Roles Canela 3p 180g,2
36545,Roles Canela 3p 180g Prom MTB BIM 36545,Roles Canela 3p 180g,2
36547,Roles Glass 3p 202g Prom BIM 36547,Roles Glass 3p 202g,2
36550,Mantecadas Vain 6p 188g Prom BIM 36550,Mantecadas Vain 6p 188g,14
36551,Mantecadas Vain 6p 188g Prom MTA BIM 36551,Mantecadas Vain 6p 188g,14
36553,Mantecadas Nuez 6p 184g Prom BIM 36553,Mantecadas Nuez 6p 184g,14
36554,Mantecadas Nuez 6p 184g Prom MTA BIM 36554,Mantecadas Nuez 6p 184g,14
36557,Pan Blanco 680g CU BIM 36557,Pan Blanco 680g,16
36561,Medias Noches 8p 340g CU BIM 36561,Medias Noches 8p 340g,20
36562,Bimbollos 8p 450g CU BIM 36562,Bimbollos 8p 450g,9
36576,Barritas Fresa MG 67g CR2 MLA 36576,Barritas Fresa MG 67g CR2,10
36577,Barritas Pina MG 67g CR2 MLA 36577,Barritas Pina MG 67g CR2,24
36579,Marias MG 170g CR2 LAR 36579,Marias MG 170g CR2,29
36586,Galleta Int Fruta sab Nar BC DIF 30g GBI 36586,Galleta Int Fruta sab Nar BC DIF 30g,30
36587,Deliciosas Vainilla MG 75g CR2 LAR 36587,Deliciosas Vainilla MG 75g CR2,11
36588,Decanelas 5 Obleas MG 83g CR1 LAR 36588,Decanelas 5 Obleas MG 83g CR1,26
36589,Magnas MG 200g CR2 LAR 36589,Magnas MG 200g CR2,22
36591,Canapinas MG 95g CR1 LAR 36591,Canapinas MG 95g CR1,23
36595,Chocochispas MG 80g CR2 LAR 36595,Chocochispas MG 80g CR2,29
36596,Animalitos Karamelo MG 200g CR1 LAR 36596,Animalitos Karamelo MG 200g CR1,22
36597,Deliciosas Betunadas MG 180g CR1 LAR 36597,Deliciosas Betunadas MG 180g CR1,11
36598,Animalitos Karamelo Hierro 200g MTA LAR 36598,Animalitos Karamelo Hierro 200g,22
36599,Animalitos Karamelo Hierro 200g TAB LAR 36599,Animalitos Karamelo Hierro 200g,22
36600,Suavicremas Fresa MG 84g CR2 MLA 36600,Suavicremas Fresa MG 84g CR2,10
36601,Suavicremas Chocolate MG 84g CR2 MLA 36601,Suavicremas Chocolate MG 84g CR2,13
36602,Suavicremas Vainilla MG 84g CR2 MLA 36602,Suavicremas Vainilla MG 84g CR2,11
36610,Bolsa Mini Rocko 40p 13g CU MLA 36610,Bolsa Mini Rocko 40p 13g,23
36612,Pan con Fibra Freihofers 28Reb MTA BIM 36612,Pan con Fibra Freihofers 28Reb,1
36614,Pan con Fibra Freihofers 28Reb TNB BIM 36614,Pan con Fibra Freihofers 28Reb,1
36618,Pan con Fibra Mrs Bairds 28Reb TNB BIM 36618,Pan con Fibra Mrs Bairds 28Reb,1
36620,Pan con Fibra Stroehmann 28Reb MTA BIM 36620,Pan con Fibra Stroehmann 28Reb,1
36622,Pan con Fibra Stroehmann 28Reb TNB BIM 36622,Pan con Fibra Stroehmann 28Reb,1
36627,Hot Dog Freihofers 8p 340g MTA BIM 36627,Hot Dog Freihofers 8p 340g,20
36629,Hot Dog Stroehmann 8p 340g MTA BIM 36629,Hot Dog Stroehmann 8p 340g,20
36639,Mantecadas Chocolate 2p 95g MTA TR 36639,Mantecadas Chocolate 2p 95g,13
36640,Mini Doraditas ME 8p 360g MTB TR 36640,Mini Doraditas ME 8p 360g,23
36641,Cuernitos ME 200g MTA TR 36641,Cuernitos ME 200g,22
36659,Tarima Twin Pack Thins Multig CU ORO 36659,Tarima,13
36671,Tortilla Hna Hermosillo 10p 326g MTA DH 36671,Tortilla Hna Hermosillo 10p 326g,8
36673,Torti Hna Rec Casera 20p 357g MTA TR 36673,Torti Hna Rec Casera 20p 357g,8
36687,Tarima Galletero Navideno 172g CU MLA 36687,Tarima Galletero Navideno 172g,13
36688,Galletero Navideno 172g MLA 36688,Galletero Navideno 172g,13
36689,Galleta Gansito MG 62g CR2 MLA 36689,Galleta Gansito MG 62g CR2,19
36690,Triki Intenso MG 8p 80g CR1 MLA 36690,Triki Intenso MG 8p 80g CR1,7
36691,Barritas Fresa Salvado MG 67g CR2 MLA 36691,Barritas Fresa Salvado MG 67g CR2,10
36692,Bolsa Mini Rocko MG 40p 13g CR2 MLA 36692,Bolsa Mini Rocko MG 40p 13g CR2,23
36699,Choco Roles 2p 80g CU MLA 36699,Choco Roles 2p 80g,2
36700,Gansito 50g CU MLA 36700,Gansito 50g,19
36706,Servilletero Bimbollos BIM 36706,Servilletero,26
36709,Tortillina Hna RW Hermo 20p 610g MTA DH 36709,Tortillina Hna RW Hermo 20p 610g,15
36710,Tortillina Hna RW HermSP 20p 610g MTA DH 36710,Tortillina Hna RW HermSP 20p 610g,15
36711,Madalenas 3p 93g MTA BIM 36711,Madalenas 3p 93g,14
36714,Pallet Canelitas Media KC 360g MLA 36714,Pallet Canelitas Media KC 360g,26
36722,Salmas Nopal 140g CJM SAN 36722,Salmas Nopal 140g,17
36723,Salmas Azul 140g CJM SAN 36723,Salmas Azul 140g,17
36724,Salmas Azul y Nopal 36p 648g CUB SAN 36724,Salmas Azul y Nopal 36p 648g,17
36725,Salmas Azul y Nopal 48p 864g CUB SAN 36725,Salmas Azul y Nopal 48p 864g,17
36726,Tartinas Fresa MG 8p 104g CR2 TR 36726,Tartinas Fresa MG 8p 104g CR2,10
36727,Galletas Integrales Avena 2p 54g CR1 TR 36727,Galletas Integrales Avena 2p 54g CR1,30
36729,Polvoron Individual MG 65g CR2 TR 36729,Polvoron Individual MG 65g CR2,5
36731,Galleta Avena Chispas MG 8p 100g CR2 TR 36731,Galleta Avena Chispas MG 8p 100g CR2,30
36732,Galleta Cereleta MG 57g CR2 TR 36732,Galleta Cereleta MG 57g CR2,30
36733,Galleton Chocolate MG 57g CR2 TR 36733,Galleton Chocolate MG 57g CR2,13
36734,Galleta Arandaleta MG 57g CR2 TR 36734,Galleta Arandaleta MG 57g CR2,30
36735,Galleta Almenuez Bajio 57g CR2 TR 36735,Galleta Almenuez Bajio 57g CR2,30
36739,Madalenas 3p 93g TAB BIM 36739,Madalenas 3p 93g,14
36740,Madalena 1p 31g MTA BIM 36740,Madalena 1p 31g,14
36742,Super Hotdog Fast Food 12p 650g CU WON 36742,Super Hotdog Fast Food 12p 650g,27
36744,Duo Barrita FsaPna 110g Prom CU MLA 36744,Duo Barrita FsaPna 110g,25
36745,Canelitas Tubo 207g MTB MLA 36745,Canelitas Tubo 207g,26
36746,Principe Tubo 190g MTB MLA 36746,Principe Tubo 190g,12
36747,Triki Trakes Tubo 200g MTB MLA 36747,Triki Trakes Tubo 200g,7
36748,Polvorones Tubo 287g MTB MLA 36748,Polvorones Tubo 287g,6
36749,Plativolos Tubo 222g MTB MLA 36749,Plativolos Tubo 222g,6
36763,Tartinas Pina MG 8p 104g CR2 TR 36763,Tartinas Pina MG 8p 104g CR2,24
36764,Tartinas Zarzamora MG 8p 104g CR2 TR 36764,Tartinas Zarzamora MG 8p 104g CR2,10
36773,Donas Azucar Promocaja 21p 551g BIM 36773,Donas Azucar Promocaja 21p 551g,25
36774,Pan Tostado Tradicional BA 180g CU BIM 36774,Pan Tostado Tradicional BA 180g,4
36791,Cajilla Galletones Naturales 1140g CU TR 36791,Cajilla Galletones Naturales 1140g,26
36794,Hot Dog Estilo Sonora 500g MTA BIM 36794,Hot Dog Estilo Sonora 500g,20
36801,Hot Dog Inte Est Sonora 500g DIF MTA BIM 36801,Hot Dog Inte Est Sonora 500g,20
36806,Mantecadas Vain 16p 500g Prom Cj BIM 36806,Mantecadas Vain 16p 500g,14
36809,Tostada Ondulada Tubo 18p 216g CU MR 36809,Tostada Ondulada Tubo 18p 216g,4
36823,Galletas Panditas 6p 66g Tira MTA MLA 36823,Galletas Panditas 6p 66g,30
36830,Bon o Bon Leche Two Pack 104p 30g RIC 36830,Bon o Bon Leche Two Pack 104p 30g,26
36831,Medias Noches Cluster 8p 340g BIM 36831,Medias Noches Cluster 8p 340g,20
36843,Hot Dog Pullman 8p 340g MTA BIM 36843,Hot Dog Pullman 8p 340g,20
36844,Tortilla Harina TiMex 10p 339g DH 36844,Tortilla Harina TiMex 10p 339g,8
36851,Thins Multigrano 340g TNB ORO 36851,Thins Multigrano 340g,20
36852,Thins Fibra Granos Enteros 340g TNB ORO 36852,Thins Fibra Granos Enteros 340g,20
36854,Pan Blanco Pullman 28Reb MTA BIM 36854,Pan Blanco Pullman 28Reb,16
36855,Pan Blanco Pullman 28Reb TAB BIM 36855,Pan Blanco Pullman 28Reb,16
36872,Pan con Fibra Pullman 28Reb TNB BIM 36872,Pan con Fibra Pullman 28Reb,1
36873,Tostada Ond Tubo 30p 360g Prom TNB MR 36873,Tostada Ond Tubo 30p 360g,4
36875,Barritas Fresa 24p 55g MLA 36875,Barritas Fresa 24p 55g,10
36876,Barritas Pina 24p 55g MLA 36876,Barritas Pina 24p 55g,24
36883,Deliciosas Vainilla 180g SP CU LAR 36883,Deliciosas Vainilla 180g,11
36886,Polvorones 14p 75g MLA 36886,Polvorones 14p 75g,5
36899,Pan Tostado Mantequilla 210g TNB BIM 36899,Pan Tostado Mantequilla 210g,4
36907,Tostado Integral 250g TNB BIM 36907,Tostado Integral 250g,4
36910,Bigotes Crema Pastelera 60g TR 36910,Bigotes Crema Pastelera 60g,13
36911,Bigotes Crema Pastelera 60g MTA TR 36911,Bigotes Crema Pastelera 60g,13
36912,Canelitas Navidad 60g CU MLA 36912,Canelitas Navidad 60g,26
36913,Apapacho 5p 70g Tira TR 36913,Apapacho 5p 70g,24
36918,Solecitos 4p 70g Tira TR 36918,Solecitos 4p 70g,24
36920,Bisquet 3p 140g Tira TR 36920,Bisquet 3p 140g,23
36921,Bisquet 3p 140g Tira MTA TR 36921,Bisquet 3p 140g,23
36924,Orejas 4p 51g Tira TR 36924,Orejas 4p 51g,24
36927,Combo Salma mas Levite1360g Prom CUB SAN 36927,Combo Salma mas Levite1360g,17
36928,Combo Salma mas Levite1414g Prom CUB SAN 36928,Combo Salma mas Levite1414g,17
36929,Combo Tos Clas mas Sals500g Prom CUB SAN 36929,Combo Tos Clas mas Sals500g,25
36930,Donas Azucar Promocaja 21p 551g MTA BIM 36930,Donas Azucar Promocaja 21p 551g,25
36931,Donas Azucar Promocaja 21p 551g TAB BIM 36931,Donas Azucar Promocaja 21p 551g,25
36932,Dona 1p 26g Tira MTA BIM 36932,Dona 1p 26g,25
36933,Dona 1p 26g Tira TAB BIM 36933,Dona 1p 26g,25
36936,Wonder 100pct grande 567g TNB WON 36936,Wonder 100pct grande 567g,14
36940,Principe mas Navigalleta 42 5g Cj CU MLA 36940,Principe mas Navigalleta 42 5g,12
36941,Barritas Bisabor 24p 1320g CU MLA 36941,Barritas Bisabor 24p 1320g,24
36942,Mini Milk Besos Nuez 110g GBI 36942,Mini Milk Besos Nuez 110g,23
36943,Mini Milk Orejitas 110g GBI 36943,Mini Milk Orejitas 110g,23
36944,Mini Milk Tarta Fresa 110g GBI 36944,Mini Milk Tarta Fresa 110g,10
36945,Mini Milk Surtido Rico 110g GBI 36945,Mini Milk Surtido Rico 110g,28
36946,Canelitas Tubo 33p 180g SP CU MLA 36946,Canelitas Tubo 33p 180g,6
36947,Principe Tubo 14p 152g SP CU MLA 36947,Principe Tubo 14p 152g,12
36948,Triki Trakes Tubo 20p 174g SP CU MLA 36948,Triki Trakes Tubo 20p 174g,7
36949,Polvorones Tubo 18p 250g SP CU MLA 36949,Polvorones Tubo 18p 250g,6
36951,Tostada Ondulada Tubo 18p 216g TBE MR 36951,Tostada Ondulada Tubo 18p 216g,4
36955,Lata Danesa Paul Frank Cara 300g GBI 36955,Lata Danesa Paul Frank Cara 300g,22
36960,Pachoncitos 2p 140g TR 36960,Pachoncitos 2p 140g,24
36963,Lata Cuadrad Mix Navidad 200g CU GBI 36963,Lata Cuadrad Mix Navidad 200g,22
36964,Galletas Panditas 6p 66g Tira MLA 36964,Galletas Panditas 6p 66g,30
36969,Cuadritas de Maiz 186g MR 36969,Cuadritas de Maiz 186g,4
36974,Pinguis 1p 34g MLA 36974,Pinguis 1p 34g,21
36975,Pinguis 1p 34g MTB MLA 36975,Pinguis 1p 34g,21
36978,Canelitas 14p 840g CU MLA 36978,Canelitas 14p 840g,26
36979,Lata Danesas Kitty Regalo 300g GBI 36979,Lata Danesas Kitty Regalo 300g,22
36983,Medio Pallet Lata Kitty Navidad 300g GBI 36983,Medio Pallet Lata Kitty Navidad 300g,22
36988,Canelitas Navidad Mayoreo KC 360g CU MLA 36988,Canelitas Navidad Mayoreo KC 360g,26
36989,Combo Tost Clas mas Frijol 640g Prom SAN 36989,Combo Tost Clas mas Frijol 640g,4
36990,Combo Picadita mas Tomate Picad 290g SAN 36990,Combo Picadita mas Tomate Picad 290g,25
36991,Deliciosas Coco 130g Tira LAR 36991,Deliciosas Coco 130g,11
36992,Deliciosas Coco 130g Tira MTA LAR 36992,Deliciosas Coco 130g,11
36994,Rebanada Bimbotones 2p 55g BIM 36994,Rebanada Bimbotones 2p 55g,14
36995,Rebanada Bimbotones 2p 55g MTA BIM 36995,Rebanada Bimbotones 2p 55g,14
36996,Rebanada Bimbotones 2p 55g TAB BIM 36996,Rebanada Bimbotones 2p 55g,14
36998,Canelitas Tubo 33p 180g SP2 CU MLA 36998,Canelitas Tubo 33p 180g SP2,6
36999,Principe Tubo 14p 152g SP2 CU MLA 36999,Principe Tubo 14p 152g SP2,12
37000,Triki Trakes Tubo 20p 174g SP2 CU MLA 37000,Triki Trakes Tubo 20p 174g SP2,7
37001,Polvorones Tubo 18p 250g SP2 CU MLA 37001,Polvorones Tubo 18p 250g SP2,6
37002,Galleta Integral Cacahuate DIF 30g GBI 37002,Galleta Integral Cacahuate DIF 30g,30
37005,Madalenas 3p 93g SP BIM 37005,Madalenas 3p 93g,14
37006,Madalenas 3p 93g SP MTA BIM 37006,Madalenas 3p 93g,14
37007,Madalenas 3p 93g SP TAB BIM 37007,Madalenas 3p 93g,14
37011,Deliciosas Chocochispas 170g SP CU LAR 37011,Deliciosas Chocochispas 170g,29
37014,Madalenas 2p 62g BIM 37014,Madalenas 2p 62g,19
37015,Madalenas 2p 62g MTA BIM 37015,Madalenas 2p 62g,19
37016,Madalenas 2p 62g TAB BIM 37016,Madalenas 2p 62g,19
37017,Medio Pallet Surtido Fino 200g GBI 37017,Medio Pallet Surtido Fino 200g,28
37018,Mantecadas Vain 16p 500g Prom Cj MTA BIM 37018,Mantecadas Vain 16p 500g,14
37024,Tostada Ondulada Reg 30p 360g TNB MR 37024,Tostada Ondulada Reg 30p 360g,4
37031,Donas Canela 4p 105g BIM 37031,Donas Canela 4p 105g,25
37032,Rebanada Exp Bimbotones 2p 55g BIM 37032,Rebanada Exp Bimbotones 2p 55g,14
37037,Bisquet Muestreo 140g TR 37037,Bisquet Muestreo 140g,23
37057,Choco Roles 2p 80g MLA 37057,Choco Roles 2p 80g,2
37058,Choco Roles 2p 80g MTA MLA 37058,Choco Roles 2p 80g,2
37059,Choco Roles 2p 80g TAB MLA 37059,Choco Roles 2p 80g,2
37075,Duo Nito Conveniencia 124g BIM 37075,Duo Nito Conveniencia 124g,25
37076,Duo Nito Conveniencia 124g MTB BIM 37076,Duo Nito Conveniencia 124g,25
37086,Burritos Sincro 170g MTA LON 37086,Burritos Sincro 170g,29
37130,Pan Multigrano 610g BIM 37130,Pan Multigrano 610g,1
37131,Pan Multigrano 610g MTA BIM 37131,Pan Multigrano 610g,1
37133,Pan Multigrano 610g TNB BIM 37133,Pan Multigrano 610g,1
37134,Pan Multigrano Linaza 610g BIM 37134,Pan Multigrano Linaza 610g,1
37135,Pan Multigrano Linaza 610g MTA BIM 37135,Pan Multigrano Linaza 610g,1
37137,Pan Multigrano Linaza 610g TNB BIM 37137,Pan Multigrano Linaza 610g,1
37139,Pan Deli Avena 4p 293g MTA BIM 37139,Pan Deli Avena 4p 293g,1
37149,Classicas 4p 33g CU GBI 37149,Classicas 4p 33g,14
37150,Tartinas Fresa 6p 78g TR 37150,Tartinas Fresa 6p 78g,10
37153,Orejitas Panera 500g CR1 GBI 37153,Orejitas Panera 500g CR1,28
37157,12 Tarima MiniMilk Kitty Nav 110g GBI 37157,12 Tarima MiniMilk Kitty Nav 110g,23
37159,Nito 1p 62g Central MTB BIM 37159,Nito 1p 62g,19
37173,Tartinas Pina 6p 78g TR 37173,Tartinas Pina 6p 78g,24
37175,Tartinas Zarzamora 6p 78g TR 37175,Tartinas Zarzamora 6p 78g,10
37177,Canelitas Navidad 60g MTA MLA 37177,Canelitas Navidad 60g,26
37185,Mini Rocko 13g CU MLA 37185,Mini Rocko 13g,23
37187,Orejitas con Canela 100g Tira CU GBI 37187,Orejitas con Canela 100g,28
37191,Panetone Suandy 750g SUA 37191,Panetone Suandy 750g,15
37202,Pachoncitos 2p 140g MTB TR 37202,Pachoncitos 2p 140g,24
37210,Besos de Nuez 100g Tira CU GBI 37210,Besos de Nuez 100g,14
37220,Galleta Arandaleta 57g SP Tira TR 37220,Galleta Arandaleta 57g,30
37221,Galleta Arandaleta 57g SP Tira MTB TR 37221,Galleta Arandaleta 57g,30
37222,Galleta Almenuez 57g SP Tira TR 37222,Galleta Almenuez 57g,30
37223,Galleta Almenuez 57g SP Tira MTB TR 37223,Galleta Almenuez 57g,30
37228,Principe 42 5g MTB MLA 37228,Principe 42 5g,12
37232,Principe mas Navigalleta42 5g Cj MTA MLA 37232,Principe mas Navigalleta42 5g,12
37241,Tortilla Taquera Herm 18p 305g DH 37241,Tortilla Taquera Herm 18p 305g,8
37242,Tortilla Taquera Herm 18p 305g MTA DH 37242,Tortilla Taquera Herm 18p 305g,8
37264,Maxi Choco Roles Tripack 3p 150g MLA 37264,Maxi Choco Roles Tripack 3p 150g,2
37265,Maxi Choco Roles Tripack 3p 150g MTA MLA 37265,Maxi Choco Roles Tripack 3p 150g,2
37268,Mini Barritas Fresa 15p 185g MTB MLA 37268,Mini Barritas Fresa 15p 185g,10
37272,Principe Limon 10p 106g Tira MTA MLA 37272,Principe Limon 10p 106g,12
37273,Principe MP 42 5g CU MLA 37273,Principe MP 42 5g,12
37281,Principe Mousse Limon 42 5g CU MLA 37281,Principe Mousse Limon 42 5g,12
37285,Lata Corazon Chococat Beso Nuez 200g GBI 37285,Lata Corazon Chococat Beso Nuez 200g,22
37286,Lata Corazon Kitty Besos Nuez 200g GBI 37286,Lata Corazon Kitty Besos Nuez 200g,22
37287,Lata Czon Paul Frank1 Beso Nuez 200g GBI 37287,Lata Czon Paul Frank1 Beso Nuez 200g,22
37289,Lata Cuadrada Chococat Bes Nuez 200g GBI 37289,Lata Cuadrada Chococat Bes Nuez 200g,22
37290,Lata Cuadrada Kitty Beso Nuez 200g GBI 37290,Lata Cuadrada Kitty Beso Nuez 200g,22
37291,Lata Cuad Paul Frank1 Beso Nuez 200g GBI 37291,Lata Cuad Paul Frank1 Beso Nuez 200g,22
37293,Media Tarima Mix Lta CzonCuad 200g GBI 37293,Media Tarima Mix Lta CzonCuad 200g,22
37329,Pallet Principe KC 392g CU MLA 37329,Pallet Principe KC 392g,12
37350,Tortilla Hna Monterrey 10p 204g MTA DH 37350,Tortilla Hna Monterrey 10p 204g,8
37352,Tortilla Hna Monterrey 20p 427g MTA DH 37352,Tortilla Hna Monterrey 20p 427g,8
37355,Ganchera Galletones 15p 855g CU TR 37355,Ganchera Galletones 15p 855g,23
37356,Balcon Galletones 12p 684g CU TR 37356,Balcon Galletones 12p 684g,27
37359,Tortilla Hna RC 10p 260g DH 37359,Tortilla Hna RC 10p 260g,8
37360,Canelitas 120g Prom MLA 37360,Canelitas 120g,26
37361,Canelitas 120g Prom MTB MLA 37361,Canelitas 120g,26
37362,Canelitas 120g Prom TAB MLA 37362,Canelitas 120g,26
37363,Canelitas 120g Prom CR1 MLA 37363,Canelitas 120g Prom CR1,26
37373,12Tarima Mini Milk Kitty SnVal 110g GBI 37373,12Tarima Mini Milk Kitty SnVal 110g,23
37374,Tira Mixta Galletas 471g CU GBI 37374,Tira Mixta Galletas 471g,30
37379,Triki Trakes MG 8p 69g Prom CR2 MLA 37379,Triki Trakes MG 8p 69g Prom CR2,7
37383,Mini Milk Chococat Valentines 110g GBI 37383,Mini Milk Chococat Valentines 110g,23
37388,Duo Panque NuezRoles Canela 6p 620g BIM 37388,Duo Panque NuezRoles Canela 6p 620g,25
37396,Donas Canela 4p 105g MTA BIM 37396,Donas Canela 4p 105g,25
37400,Nacho Fiesta 300g MR 37400,Nacho Fiesta 300g,23
37401,Nacho Fiesta 300g MTA MR 37401,Nacho Fiesta 300g,23
37402,Mantecadas Nuez 16p 500g Prom Cj BIM 37402,Mantecadas Nuez 16p 500g,14
37403,Mantecadas Nuez 16p 500g Prom Cj MTA BIM 37403,Mantecadas Nuez 16p 500g,14
37404,Mantecadas Nuez 16p 500g Prom Cj TAB BIM 37404,Mantecadas Nuez 16p 500g,14
37405,Mantecadas Nuez 1p 33g BIM 37405,Mantecadas Nuez 1p 33g,14
37425,Deliciosas Coco 130g MTA LAR 37425,Deliciosas Coco 130g,11
37426,Lata Czon Galleta Sn Valentines 110g GBI 37426,Lata Czon Galleta Sn Valentines 110g,30
37427,Leche Gansito 236ml MLA 37427,Leche Gansito 236ml,19
37441,Tortilla Harina MP 8p 203g DH 37441,Tortilla Harina MP 8p 203g,8
37442,Classicas 7p 33g Cj CU GBI 37442,Classicas 7p 33g,14
37468,Suavicremas Chocolate CA 237g CU MLA 37468,Suavicremas Chocolate CA 237g,13
37469,Suavicremas Vainilla CA 237g CU MLA 37469,Suavicremas Vainilla CA 237g,11
37470,Tubo Galleta Gansito CA 8p 215g CU MLA 37470,Tubo Galleta Gansito CA 8p 215g,30
37471,Principe Crunch CA KC 8p 360g CU MLA 37471,Principe Crunch CA KC 8p 360g,12
37494,Dolce Roll 1p 30g Cj MLA 37494,Dolce Roll 1p 30g,26
37495,Dolce Roll 1p 30g Cj MTA MLA 37495,Dolce Roll 1p 30g,26
37496,Dolce Roll 1p 30g Cj TAB MLA 37496,Dolce Roll 1p 30g,26
37516,Pan Blanco 640g Prom BIM 37516,Pan Blanco 640g,16
37519,Pan Blanco 640g Prom TNB BIM 37519,Pan Blanco 640g,16
37520,Pan Blanco 680g Prom BIM 37520,Pan Blanco 680g,16
37523,Pan Blanco 680g Prom TNB BIM 37523,Pan Blanco 680g,16
37569,Deliciosas Chochochispas 204gPromMTA LAR 37569,Deliciosas Chochochispas 204gPromMTA,11
37570,Deliciosas Chochochispas 204gProm LAR 37570,Deliciosas Chochochispas 204gProm,11
37573,Deliciosas Chochochispas 204gPromCU LAR 37573,Deliciosas Chochochispas 204gPromCU,11
37574,Deliciosas Chochitos 180g Prom MTB LAR 37574,Deliciosas Chochitos 180g,11
37575,Deliciosas Chochitos 180g Prom CU LAR 37575,Deliciosas Chochitos 180g,11
37576,Deliciosas Chochitos 180g Prom CR2 LAR 37576,Deliciosas Chochitos 180g Prom CR2,11
37577,Deliciosas Betunadas 216g Prom CU LAR 37577,Deliciosas Betunadas 216g,11
37578,Deliciosas Betunadas 216g Prom CR2 LAR 37578,Deliciosas Betunadas 216g Prom CR2,11
37579,Deliciosas Vainilla 216g Prom CU LAR 37579,Deliciosas Vainilla 216g,11
37580,Deliciosas Vainilla 216g Prom LAR 37580,Deliciosas Vainilla 216g,11
37581,Deliciosas Vainilla 216g Prom MTA LAR 37581,Deliciosas Vainilla 216g,11
37587,Salmitas 45g CJM SAN 37587,Salmitas 45g,23
37588,Salmitas 5p 45g Tira CJM SAN 37588,Salmitas 5p 45g,23
37589,Tortilla Hna RC SLP 10p 260g MTA DH 37589,Tortilla Hna RC SLP 10p 260g,8
37590,Tortilla Hna Hermosillo 10p 326g DH 37590,Tortilla Hna Hermosillo 10p 326g,8
37593,Galleta Arandaleta Muestreo 1p 57g CU TR 37593,Galleta Arandaleta Muestreo 1p 57g,30
37610,Atun en Aceite 1880g NAI 37610,Atun en Aceite 1880g,17
37611,Atun en Agua 1880g NAI 37611,Atun en Agua 1880g,17
37612,Atun en Aceite 140g NAI 37612,Atun en Aceite 140g,17
37613,Atun en Agua 140g NAI 37613,Atun en Agua 140g,17
37614,Canela Molida 63g MCM 37614,Canela Molida 63g,9
37615,Pimienta Negra Molida 64g MCM 37615,Pimienta Negra Molida 64g,9
37616,Te Manzanilla 100 Sobres 120g MCM 37616,Te Manzanilla 100 Sobres 120g,18
37617,Te Hierbabuena 50 Sobres 150g MCM 37617,Te Hierbabuena 50 Sobres 150g,23
37618,Salsa tipo Catsup 1000g EMB 37618,Salsa tipo Catsup 1000g,15
37619,Miel Abeja 1050g CAR 37619,Miel Abeja 1050g,7
37620,Mermelada Fresa 980g MCM 37620,Mermelada Fresa 980g,10
37621,Pluma 500g BRL 37621,Pluma 500g,5
37622,Spaghetti Mediano 500g BRL 37622,Spaghetti Mediano 500g,5
37624,Pachoncitos 2p 140g SP TR 37624,Pachoncitos 2p 140g,24
37626,Pachoncitos 2p 140g TAB TR 37626,Pachoncitos 2p 140g,24
37627,Salma 90g CJM SAN 37627,Salma 90g,17
37639,Tortillinas 15p 390g MTA TR 37639,Tortillinas 15p 390g,15
37641,Tartaleta Fresa 71g GBI 37641,Tartaleta Fresa 71g,10
37644,LataCorazonChococatBesoNuez200g Temp GBI 37644,LataCorazonChococatBesoNuez200g,17
37645,Lata CuadradaKittyBesoNuez 200g Temp GBI 37645,Lata CuadradaKittyBesoNuez 200g,22
37667,Tortilla Harina 8p 220g MTA DH 37667,Tortilla Harina 8p 220g,8
37688,Bollos 5in 12p 976g MTA SL 37688,Bollos 5in 12p 976g,27
37689,Bollos Economicos 8p 425g MTA SL 37689,Bollos Economicos 8p 425g,17
37690,Hot Dogs Economicos 16p 570g MTA SL 37690,Hot Dogs Economicos 16p 570g,20
37702,Choco Roles 2p 80g CC MLA 37702,Choco Roles 2p 80g,2
37703,Choco Roles 2p 80g CC TAB MLA 37703,Choco Roles 2p 80g,2
37745,Pan Blanco 640g Consumos Breddy MTA BIM 37745,Pan Blanco 640g,16
40217,Mantecada Vainilla 3p 157g Prom TR 40217,Mantecada Vainilla 3p 157g,14
40234,StarGum Yerbabuena Intensa 8g SKD 40234,StarGum Yerbabuena Intensa 8g,26
40290,Totopo Chilaquiles 280g TAB MR 40290,Totopo Chilaquiles 280g,5
40292,Roles Canela 2p 120g TAB BIM 40292,Roles Canela 2p 120g,18
